CUSTOMER_ID,CUSTOMER_NAME,AGE,MARITAL_STATUS,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,HOUSE_TYPE,SOCIAL_CLASS,CUSTOMER_EDUCATION_LEVEL,TENURE,SSN,STATE,IS_FRAUD
CUST01616,Customer_1616,49,Married,Retired,3,Leased,Middle,Master,9,195-64-9611,CA,0
CUST01617,Customer_1617,32,Divorced,Retired,6,Leased,Middle,Bachelor,14,640-33-4033,CA,1
CUST01618,Customer_1618,52,Divorced,Self-Employed,2,Leased,Middle,High School,7,338-57-4793,NC,0
CUST01619,Customer_1619,69,Married,Self-Employed,2,Rented,Middle,High School,16,408-26-1260,NC,0
CUST01620,Customer_1620,51,Married,Employed,6,Owned,Middle,High School,13,844-81-2122,CA,1
CUST01621,Customer_1621,73,Divorced,Retired,4,Rented,Middle,Bachelor,18,304-49-6362,OH,0
CUST01622,Customer_1622,18,Divorced,Employed,5,Leased,Middle,Bachelor,14,915-72-6717,NY,0
CUST01623,Customer_1623,49,Married,Self-Employed,6,Rented,Middle,High School,3,768-64-9367,GA,0
CUST01624,Customer_1624,20,Married,Employed,3,Owned,Middle,PhD,11,994-50-1202,OH,1
CUST01625,Customer_1625,55,Widowed,Retired,2,Leased,Lower,Master,13,993-38-3412,NC,0
CUST01626,Customer_1626,56,Divorced,Employed,7,Owned,Middle,None,1,212-77-2661,GA,0
CUST01627,Customer_1627,37,Divorced,Unemployed,1,Rented,Lower,None,1,967-29-1651,TX,0
CUST01628,Customer_1628,67,Married,Employed,5,Owned,Middle,High School,1,663-28-3448,GA,0
CUST01629,Customer_1629,76,Widowed,Self-Employed,3,Leased,Lower,PhD,4,194-69-2980,MI,0
CUST01630,Customer_1630,46,Married,Unemployed,1,Leased,Lower,None,17,763-33-4616,WA,0
CUST01631,Customer_1631,44,Widowed,Unemployed,7,Leased,Lower,None,5,542-57-8450,NC,0
CUST01632,Customer_1632,29,Single,Unemployed,6,Leased,Middle,PhD,4,218-30-7773,IL,0
CUST01633,Customer_1633,19,Single,Self-Employed,2,Rented,Middle,High School,9,869-47-1051,OH,0
CUST01634,Customer_1634,43,Divorced,Self-Employed,6,Leased,Middle,None,8,850-64-5735,TX,0
CUST01635,Customer_1635,45,Widowed,Retired,6,Rented,Upper,None,19,449-72-3596,GA,0
CUST01636,Customer_1636,65,Single,Unemployed,4,Rented,Middle,Master,2,422-78-4345,TX,0
CUST01637,Customer_1637,71,Divorced,Unemployed,7,Rented,Lower,None,16,950-48-6061,FL,0
CUST01638,Customer_1638,24,Married,Retired,2,Owned,Middle,Master,5,671-72-5558,OH,0
CUST01639,Customer_1639,27,Single,Employed,1,Leased,Middle,Master,6,426-81-7444,IL,0
CUST01640,Customer_1640,52,Married,Retired,6,Leased,Lower,PhD,10,149-65-9103,NY,0
CUST01641,Customer_1641,41,Divorced,Retired,3,Leased,Upper,PhD,19,603-92-4511,GA,0
CUST01642,Customer_1642,61,Divorced,Self-Employed,1,Leased,Lower,Master,5,319-54-1906,WA,1
CUST01643,Customer_1643,37,Widowed,Employed,7,Rented,Lower,PhD,7,158-60-1266,WA,0
CUST01644,Customer_1644,43,Widowed,Self-Employed,3,Leased,Upper,None,13,157-50-3067,OH,0
CUST01645,Customer_1645,45,Single,Self-Employed,7,Leased,Upper,PhD,13,261-55-3949,OH,0
CUST01646,Customer_1646,55,Widowed,Retired,6,Leased,Lower,None,7,651-47-2748,IL,0
CUST01647,Customer_1647,22,Single,Self-Employed,3,Rented,Upper,Master,3,733-93-7541,MI,0
CUST01648,Customer_1648,72,Widowed,Retired,6,Leased,Lower,Master,15,263-59-2382,MI,0
CUST01649,Customer_1649,39,Widowed,Employed,4,Leased,Middle,PhD,18,123-24-8284,CA,0
CUST01650,Customer_1650,31,Widowed,Retired,5,Rented,Middle,Master,12,935-63-8908,NC,0
CUST01651,Customer_1651,57,Single,Retired,3,Rented,Middle,High School,17,468-12-9137,CA,0
CUST01652,Customer_1652,26,Single,Unemployed,1,Leased,Middle,Master,5,753-68-1661,NC,0
CUST01653,Customer_1653,54,Widowed,Employed,2,Rented,Middle,High School,17,965-16-1139,NY,0
CUST01654,Customer_1654,21,Married,Unemployed,3,Owned,Middle,PhD,16,168-93-8465,OH,1
CUST01655,Customer_1655,34,Married,Retired,4,Owned,Middle,PhD,18,201-48-5755,NC,0
CUST01656,Customer_1656,63,Married,Retired,6,Leased,Upper,PhD,18,600-27-1277,FL,0
CUST01657,Customer_1657,41,Single,Self-Employed,2,Rented,Lower,None,7,127-90-6595,TX,0
CUST01658,Customer_1658,73,Single,Self-Employed,6,Rented,Middle,PhD,3,982-86-3116,OH,0
CUST01659,Customer_1659,40,Single,Self-Employed,6,Leased,Middle,Bachelor,15,180-68-3023,MI,0
CUST01660,Customer_1660,60,Widowed,Employed,6,Leased,Middle,High School,13,710-96-9695,TX,1
CUST01661,Customer_1661,19,Single,Unemployed,6,Leased,Middle,High School,13,325-53-7364,NY,0
CUST01662,Customer_1662,78,Widowed,Retired,1,Owned,Middle,None,12,313-60-4242,OH,0
CUST01663,Customer_1663,56,Single,Self-Employed,2,Leased,Lower,PhD,1,615-66-8886,FL,0
CUST01664,Customer_1664,61,Divorced,Retired,7,Rented,Middle,Bachelor,13,524-35-1714,MI,0
CUST01665,Customer_1665,38,Married,Employed,5,Owned,Lower,None,10,728-81-4695,OH,0
CUST01666,Customer_1666,35,Widowed,Employed,2,Owned,Lower,Bachelor,1,876-52-5304,OH,0
CUST01667,Customer_1667,45,Single,Retired,7,Owned,Middle,PhD,17,141-56-6352,TX,0
CUST01668,Customer_1668,33,Divorced,Employed,3,Leased,Middle,Bachelor,1,541-57-5767,CA,0
CUST01669,Customer_1669,19,Widowed,Self-Employed,3,Leased,Upper,PhD,5,728-19-5773,TX,1
CUST01670,Customer_1670,59,Married,Retired,6,Leased,Middle,High School,6,489-40-5030,CA,0
CUST01671,Customer_1671,62,Married,Self-Employed,7,Rented,Middle,PhD,15,710-98-2990,OH,0
CUST01672,Customer_1672,59,Single,Self-Employed,3,Leased,Middle,Master,2,143-41-3808,MI,0
CUST01673,Customer_1673,52,Widowed,Employed,5,Leased,Upper,Master,8,162-54-5662,NC,0
CUST01674,Customer_1674,50,Widowed,Unemployed,5,Owned,Middle,High School,7,861-72-5150,FL,1
CUST01675,Customer_1675,79,Married,Self-Employed,2,Owned,Middle,Bachelor,8,691-35-2410,TX,0
CUST01676,Customer_1676,50,Divorced,Employed,4,Rented,Middle,High School,17,581-54-3672,OH,0
CUST01677,Customer_1677,61,Widowed,Self-Employed,1,Rented,Middle,PhD,7,908-58-6107,NC,0
CUST01678,Customer_1678,43,Married,Employed,7,Leased,Upper,High School,7,720-35-5776,NC,0
CUST01679,Customer_1679,20,Single,Retired,6,Rented,Upper,None,8,906-64-8665,OH,0
CUST01680,Customer_1680,39,Single,Unemployed,2,Leased,Middle,High School,8,134-74-6928,FL,0
CUST01681,Customer_1681,62,Widowed,Retired,5,Rented,Middle,Master,19,907-96-2252,IL,0
CUST01682,Customer_1682,57,Widowed,Retired,1,Leased,Lower,None,6,541-92-8223,NC,0
CUST01683,Customer_1683,61,Single,Retired,1,Rented,Middle,Master,3,191-58-4135,MI,0
CUST01684,Customer_1684,64,Widowed,Unemployed,5,Rented,Middle,Master,9,732-55-3788,CA,0
CUST01685,Customer_1685,31,Widowed,Employed,6,Owned,Middle,None,2,475-96-4291,NC,1
CUST01686,Customer_1686,68,Divorced,Employed,6,Leased,Middle,High School,16,293-20-2431,NC,0
CUST01687,Customer_1687,62,Married,Employed,3,Rented,Upper,Master,17,147-14-5799,FL,0
CUST01688,Customer_1688,37,Widowed,Employed,7,Rented,Lower,Master,16,586-80-6569,CA,0
CUST01689,Customer_1689,49,Widowed,Retired,4,Rented,Middle,PhD,16,272-67-4990,NY,0
CUST01690,Customer_1690,71,Married,Employed,3,Leased,Middle,PhD,9,254-67-6862,FL,0
CUST01691,Customer_1691,28,Married,Employed,3,Rented,Upper,Master,14,480-24-1266,TX,0
CUST01692,Customer_1692,36,Widowed,Retired,6,Rented,Lower,Master,8,778-23-3476,FL,0
CUST01693,Customer_1693,29,Widowed,Self-Employed,3,Leased,Middle,Bachelor,17,707-47-8387,TX,0
CUST01694,Customer_1694,36,Divorced,Self-Employed,3,Rented,Middle,Bachelor,4,430-89-4309,MI,0
CUST01695,Customer_1695,30,Divorced,Self-Employed,3,Owned,Lower,None,3,174-74-6940,CA,0
CUST01696,Customer_1696,67,Divorced,Retired,3,Rented,Middle,PhD,19,996-18-5745,OH,0
CUST01697,Customer_1697,79,Married,Self-Employed,3,Rented,Lower,PhD,7,737-45-3359,NY,0
CUST01698,Customer_1698,78,Widowed,Retired,1,Leased,Middle,High School,6,364-10-6619,MI,0
CUST01699,Customer_1699,40,Married,Retired,7,Rented,Lower,Bachelor,13,799-50-1353,IL,0
CUST01700,Customer_1700,75,Widowed,Self-Employed,2,Owned,Middle,Bachelor,7,794-90-6459,OH,0
CUST01701,Customer_1701,23,Widowed,Unemployed,4,Owned,Middle,None,15,178-46-6120,NY,0
CUST01702,Customer_1702,24,Married,Employed,2,Leased,Middle,None,9,956-54-1101,MI,0
CUST01703,Customer_1703,38,Widowed,Retired,4,Rented,Middle,Bachelor,15,733-71-3118,GA,0
CUST01704,Customer_1704,35,Widowed,Retired,2,Owned,Middle,Master,2,469-13-2094,OH,0
CUST01705,Customer_1705,74,Married,Employed,2,Rented,Middle,PhD,14,379-18-3484,NY,0
CUST01706,Customer_1706,65,Divorced,Employed,3,Leased,Middle,High School,7,683-44-2329,IL,0
CUST01707,Customer_1707,64,Divorced,Employed,7,Leased,Middle,Master,9,661-86-6313,FL,1
CUST01708,Customer_1708,67,Single,Retired,7,Owned,Middle,Bachelor,18,379-81-4094,GA,0
CUST01709,Customer_1709,62,Divorced,Employed,6,Owned,Lower,Master,10,113-68-7467,FL,0
CUST01710,Customer_1710,49,Divorced,Self-Employed,2,Rented,Middle,PhD,2,297-43-1063,FL,0
CUST01711,Customer_1711,21,Divorced,Self-Employed,5,Leased,Upper,PhD,9,522-49-3322,IL,0
CUST01712,Customer_1712,18,Married,Self-Employed,6,Leased,Middle,High School,5,574-70-5012,WA,0
CUST01713,Customer_1713,78,Divorced,Employed,5,Rented,Middle,Bachelor,10,815-50-4683,IL,0
CUST01714,Customer_1714,49,Divorced,Self-Employed,7,Owned,Middle,Bachelor,5,698-25-8610,WA,0
CUST01715,Customer_1715,77,Widowed,Retired,2,Rented,Middle,PhD,13,643-42-3110,OH,0
CUST01716,Customer_1716,19,Married,Self-Employed,4,Owned,Middle,Bachelor,5,810-11-1564,CA,0
CUST01717,Customer_1717,57,Single,Retired,3,Owned,Lower,Master,9,646-52-2546,OH,0
CUST01718,Customer_1718,35,Single,Unemployed,6,Owned,Lower,Bachelor,19,438-79-5192,WA,0
CUST01719,Customer_1719,40,Widowed,Retired,1,Owned,Middle,Bachelor,13,574-18-7489,MI,0
CUST01720,Customer_1720,58,Single,Unemployed,3,Leased,Lower,Master,14,224-30-3641,TX,0
CUST01721,Customer_1721,48,Married,Self-Employed,5,Rented,Middle,Bachelor,15,487-34-8340,FL,1
CUST01722,Customer_1722,26,Widowed,Self-Employed,1,Rented,Middle,High School,18,446-13-5114,GA,0
CUST01723,Customer_1723,79,Single,Self-Employed,2,Owned,Middle,High School,17,210-29-6321,IL,0
CUST01724,Customer_1724,62,Single,Unemployed,5,Owned,Middle,Master,17,656-69-4382,MI,0
CUST01725,Customer_1725,40,Divorced,Self-Employed,2,Rented,Middle,High School,7,853-15-4411,OH,0
CUST01726,Customer_1726,56,Divorced,Self-Employed,5,Owned,Middle,High School,12,319-13-6040,FL,1
CUST01727,Customer_1727,27,Single,Self-Employed,3,Rented,Middle,None,16,151-64-8692,NY,0
CUST01728,Customer_1728,44,Divorced,Retired,4,Leased,Middle,None,11,818-70-3209,TX,0
CUST01729,Customer_1729,44,Divorced,Unemployed,3,Leased,Middle,Master,3,687-60-5447,FL,1
CUST01730,Customer_1730,41,Single,Retired,7,Rented,Lower,PhD,10,528-22-8635,NC,0
CUST01731,Customer_1731,47,Married,Retired,6,Owned,Lower,High School,5,851-74-5928,FL,0
CUST01732,Customer_1732,74,Married,Unemployed,6,Rented,Middle,High School,14,218-66-9628,IL,1
CUST01733,Customer_1733,18,Widowed,Employed,6,Owned,Middle,High School,17,219-41-9151,TX,0
CUST01734,Customer_1734,52,Married,Retired,3,Rented,Upper,High School,14,958-49-3566,IL,0
CUST01735,Customer_1735,76,Widowed,Self-Employed,1,Leased,Middle,High School,11,357-51-3875,WA,0
CUST01736,Customer_1736,73,Widowed,Self-Employed,1,Owned,Middle,PhD,12,594-17-1572,NC,0
CUST01737,Customer_1737,73,Single,Self-Employed,4,Owned,Lower,PhD,11,104-73-9311,NC,0
CUST01738,Customer_1738,43,Widowed,Employed,7,Rented,Middle,PhD,9,194-91-2477,FL,0
CUST01739,Customer_1739,53,Single,Unemployed,4,Leased,Lower,Bachelor,5,143-35-3632,NY,0
CUST01740,Customer_1740,54,Married,Employed,7,Leased,Lower,Bachelor,13,963-20-9757,CA,0
CUST01741,Customer_1741,69,Single,Unemployed,4,Rented,Upper,Bachelor,7,874-53-7056,WA,0
CUST01742,Customer_1742,77,Single,Retired,5,Rented,Lower,High School,3,579-90-2906,WA,0
CUST01743,Customer_1743,33,Divorced,Self-Employed,1,Owned,Middle,Master,16,959-47-9387,NY,1
CUST01744,Customer_1744,25,Divorced,Self-Employed,6,Owned,Lower,Master,11,984-85-8116,GA,0
CUST01745,Customer_1745,34,Divorced,Unemployed,7,Leased,Middle,Bachelor,10,490-72-3202,FL,0
CUST01746,Customer_1746,34,Married,Retired,4,Owned,Middle,Bachelor,10,350-75-7866,GA,0
CUST01747,Customer_1747,36,Widowed,Employed,7,Owned,Middle,Master,2,335-96-7138,CA,0
CUST01748,Customer_1748,74,Married,Self-Employed,2,Owned,Middle,High School,11,988-52-6397,NY,0
CUST01749,Customer_1749,31,Divorced,Self-Employed,4,Leased,Lower,Master,11,686-24-3516,NY,0
CUST01750,Customer_1750,44,Married,Employed,7,Leased,Lower,Bachelor,10,966-69-5871,WA,0
CUST01751,Customer_1751,40,Single,Employed,5,Leased,Middle,PhD,1,102-13-6008,IL,0
CUST01752,Customer_1752,34,Divorced,Unemployed,5,Owned,Lower,PhD,15,173-22-6194,FL,0
CUST01753,Customer_1753,30,Widowed,Retired,3,Owned,Middle,Bachelor,12,963-84-5188,CA,0
CUST01754,Customer_1754,79,Married,Unemployed,4,Leased,Middle,Bachelor,15,946-63-9498,TX,0
CUST01755,Customer_1755,56,Married,Employed,3,Rented,Middle,Master,10,313-61-9301,FL,0
CUST01756,Customer_1756,24,Widowed,Self-Employed,5,Owned,Lower,High School,7,982-86-2346,NY,0
CUST01757,Customer_1757,58,Single,Retired,1,Rented,Middle,High School,16,656-18-4444,TX,1
CUST01758,Customer_1758,55,Married,Retired,4,Owned,Middle,High School,7,127-77-7966,NC,0
CUST01759,Customer_1759,40,Married,Employed,7,Rented,Middle,Bachelor,9,183-91-8553,NY,0
CUST01760,Customer_1760,66,Married,Unemployed,1,Rented,Lower,Master,1,855-49-9455,FL,0
CUST01761,Customer_1761,67,Married,Unemployed,4,Owned,Middle,Bachelor,4,983-58-4406,OH,0
CUST01762,Customer_1762,66,Widowed,Self-Employed,5,Owned,Middle,Master,3,785-13-4030,NY,0
CUST01763,Customer_1763,57,Single,Self-Employed,1,Owned,Middle,PhD,9,103-78-1386,GA,0
CUST01764,Customer_1764,45,Married,Unemployed,1,Leased,Upper,PhD,5,776-60-4919,OH,1
CUST01765,Customer_1765,30,Widowed,Retired,2,Owned,Middle,Master,7,667-13-8299,WA,1
CUST01766,Customer_1766,20,Single,Self-Employed,2,Rented,Lower,Master,15,339-84-8965,GA,1
CUST01767,Customer_1767,74,Divorced,Retired,7,Leased,Middle,Master,13,595-62-9310,NY,0
CUST01768,Customer_1768,70,Single,Retired,2,Rented,Lower,Master,16,464-45-9525,TX,1
CUST01769,Customer_1769,30,Divorced,Employed,5,Leased,Lower,PhD,16,463-42-1053,TX,1
CUST01770,Customer_1770,67,Divorced,Self-Employed,3,Owned,Middle,Master,5,394-32-7933,GA,0
CUST01771,Customer_1771,20,Divorced,Self-Employed,4,Rented,Middle,Bachelor,12,549-41-9403,CA,0
CUST01772,Customer_1772,32,Divorced,Unemployed,7,Owned,Upper,None,17,501-47-7501,NY,0
CUST01773,Customer_1773,27,Divorced,Employed,7,Leased,Middle,None,6,334-48-7353,CA,0
CUST01774,Customer_1774,39,Divorced,Self-Employed,1,Leased,Middle,None,8,389-48-1138,NY,0
CUST01775,Customer_1775,37,Divorced,Employed,1,Owned,Middle,None,11,813-86-7014,MI,0
CUST01776,Customer_1776,49,Single,Employed,3,Rented,Lower,Bachelor,16,573-89-8661,CA,0
CUST01777,Customer_1777,46,Single,Self-Employed,6,Rented,Lower,None,3,521-64-9447,WA,0
CUST01778,Customer_1778,25,Single,Unemployed,6,Leased,Middle,PhD,9,280-79-4268,WA,0
CUST01779,Customer_1779,27,Divorced,Self-Employed,5,Owned,Lower,None,5,183-47-5663,MI,0
CUST01780,Customer_1780,68,Married,Self-Employed,7,Leased,Lower,High School,14,765-23-5933,GA,0
CUST01781,Customer_1781,51,Married,Self-Employed,2,Leased,Middle,High School,5,694-66-8491,TX,0
CUST01782,Customer_1782,75,Married,Unemployed,6,Leased,Upper,High School,7,777-51-3464,CA,0
CUST01783,Customer_1783,26,Widowed,Unemployed,7,Owned,Lower,None,7,891-88-2167,WA,0
CUST01784,Customer_1784,37,Married,Unemployed,7,Owned,Lower,Bachelor,2,507-76-6949,NY,0
CUST01785,Customer_1785,27,Married,Employed,5,Rented,Middle,High School,13,886-29-9471,IL,0
CUST01786,Customer_1786,75,Divorced,Employed,5,Rented,Middle,PhD,5,309-18-7614,CA,0
CUST01787,Customer_1787,27,Widowed,Self-Employed,2,Leased,Middle,PhD,10,934-41-2438,CA,0
CUST01788,Customer_1788,67,Divorced,Employed,6,Rented,Middle,None,14,887-18-6982,OH,0
CUST01789,Customer_1789,29,Widowed,Unemployed,2,Rented,Lower,Master,15,213-69-2025,IL,0
CUST01790,Customer_1790,63,Divorced,Unemployed,3,Leased,Lower,PhD,18,441-51-9123,NC,1
CUST01791,Customer_1791,46,Widowed,Self-Employed,1,Owned,Upper,PhD,3,739-94-5859,MI,0
CUST01792,Customer_1792,78,Divorced,Self-Employed,3,Rented,Upper,PhD,12,331-47-5630,CA,0
CUST01793,Customer_1793,22,Divorced,Employed,1,Rented,Middle,Master,7,606-90-9072,WA,0
CUST01794,Customer_1794,38,Divorced,Self-Employed,4,Rented,Middle,High School,15,191-80-3677,WA,0
CUST01795,Customer_1795,62,Married,Self-Employed,1,Rented,Lower,High School,8,628-94-8940,OH,0
CUST01796,Customer_1796,74,Single,Employed,6,Rented,Upper,None,1,535-14-9562,NY,0
CUST01797,Customer_1797,51,Married,Unemployed,5,Leased,Lower,High School,17,915-43-2235,TX,0
CUST01798,Customer_1798,24,Divorced,Self-Employed,5,Leased,Middle,High School,15,574-81-5086,FL,0
CUST01799,Customer_1799,57,Divorced,Unemployed,5,Rented,Middle,None,7,118-50-5632,NC,0
CUST01800,Customer_1800,47,Single,Unemployed,6,Rented,Middle,None,16,925-81-7251,TX,0
CUST01801,Customer_1801,66,Widowed,Employed,5,Leased,Lower,Master,8,463-94-3084,WA,0
CUST01802,Customer_1802,52,Divorced,Retired,5,Owned,Middle,High School,8,396-85-9944,TX,0
CUST01803,Customer_1803,73,Divorced,Employed,2,Rented,Middle,Master,6,832-72-9438,NC,1
CUST01804,Customer_1804,25,Married,Unemployed,6,Leased,Middle,High School,10,218-69-4716,MI,0
CUST01805,Customer_1805,56,Divorced,Retired,4,Owned,Middle,Bachelor,19,637-32-5399,FL,0
CUST01806,Customer_1806,63,Divorced,Unemployed,2,Leased,Middle,Master,1,311-67-9365,IL,0
CUST01807,Customer_1807,43,Married,Unemployed,4,Leased,Lower,None,12,152-95-6933,OH,1
CUST01808,Customer_1808,47,Widowed,Self-Employed,3,Leased,Middle,High School,4,112-61-2242,NC,0
CUST01809,Customer_1809,61,Single,Employed,2,Leased,Middle,PhD,3,821-34-1517,CA,0
CUST01810,Customer_1810,46,Married,Unemployed,4,Owned,Middle,High School,2,862-57-6499,FL,1
CUST01811,Customer_1811,42,Married,Retired,7,Owned,Middle,Master,6,847-60-8166,TX,0
CUST01812,Customer_1812,54,Single,Retired,1,Rented,Middle,PhD,14,637-12-9554,NY,0
CUST01813,Customer_1813,67,Single,Employed,1,Rented,Middle,High School,14,962-34-6853,GA,0
CUST01814,Customer_1814,26,Widowed,Employed,7,Rented,Upper,PhD,16,210-35-6469,IL,0
CUST01815,Customer_1815,72,Widowed,Retired,5,Leased,Middle,None,3,412-96-1705,IL,0
CUST01816,Customer_1816,30,Married,Unemployed,2,Rented,Middle,Bachelor,3,738-64-9028,IL,0
CUST01817,Customer_1817,24,Married,Self-Employed,3,Owned,Middle,PhD,19,827-89-8143,CA,0
CUST01818,Customer_1818,29,Married,Employed,1,Owned,Upper,Master,18,297-47-7169,CA,0
CUST01819,Customer_1819,22,Divorced,Self-Employed,6,Leased,Middle,None,14,998-86-6846,FL,0
CUST01820,Customer_1820,77,Married,Employed,5,Owned,Middle,Master,16,191-47-6862,CA,0
CUST01821,Customer_1821,36,Single,Employed,2,Leased,Middle,None,16,793-34-5205,MI,0
CUST01822,Customer_1822,65,Married,Employed,2,Owned,Middle,High School,11,838-84-3008,WA,0
CUST01823,Customer_1823,29,Divorced,Retired,5,Rented,Middle,Bachelor,10,328-43-6793,IL,0
CUST01824,Customer_1824,50,Divorced,Employed,4,Owned,Middle,Master,19,708-77-6001,GA,0
CUST01825,Customer_1825,44,Single,Unemployed,6,Owned,Middle,None,13,925-20-5721,CA,0
CUST01826,Customer_1826,58,Widowed,Self-Employed,2,Leased,Middle,PhD,17,302-57-8971,CA,1
CUST01827,Customer_1827,79,Divorced,Retired,7,Rented,Middle,Bachelor,4,895-98-5406,GA,0
CUST01828,Customer_1828,58,Divorced,Employed,2,Rented,Middle,None,5,723-52-1087,NC,0
CUST01829,Customer_1829,61,Widowed,Retired,2,Leased,Middle,PhD,12,354-76-1485,WA,0
CUST01830,Customer_1830,34,Divorced,Employed,6,Leased,Middle,Master,19,677-50-4705,NY,0
CUST01831,Customer_1831,25,Divorced,Retired,4,Rented,Middle,Bachelor,12,761-30-3330,IL,0
CUST01832,Customer_1832,23,Widowed,Employed,3,Leased,Lower,PhD,9,248-19-1751,NC,0
CUST01833,Customer_1833,36,Widowed,Employed,6,Rented,Middle,None,1,193-66-3699,TX,0
CUST01834,Customer_1834,52,Widowed,Employed,5,Owned,Middle,Master,3,403-77-5661,WA,0
CUST01835,Customer_1835,21,Divorced,Retired,3,Rented,Middle,None,5,169-56-6949,FL,0
CUST01836,Customer_1836,34,Single,Self-Employed,2,Owned,Lower,PhD,4,645-87-6350,CA,1
CUST01837,Customer_1837,57,Married,Self-Employed,6,Owned,Middle,High School,14,830-56-6728,NC,1
CUST01838,Customer_1838,72,Divorced,Retired,4,Leased,Middle,PhD,13,239-98-1243,WA,0
CUST01839,Customer_1839,79,Married,Self-Employed,7,Leased,Middle,Master,8,970-61-4036,IL,0
CUST01840,Customer_1840,32,Single,Unemployed,3,Leased,Middle,Master,19,480-16-4690,TX,0
CUST01841,Customer_1841,24,Married,Self-Employed,2,Owned,Middle,PhD,8,163-48-2227,TX,1
CUST01842,Customer_1842,53,Married,Employed,1,Owned,Middle,High School,9,202-73-2613,FL,0
CUST01843,Customer_1843,76,Single,Retired,2,Leased,Middle,None,10,401-68-5541,OH,0
CUST01844,Customer_1844,44,Widowed,Self-Employed,6,Rented,Middle,None,11,561-49-6486,GA,0
CUST01845,Customer_1845,74,Married,Retired,3,Leased,Middle,None,4,686-21-9667,GA,0
CUST01846,Customer_1846,64,Widowed,Self-Employed,4,Leased,Lower,PhD,6,831-47-4353,NC,0
CUST01847,Customer_1847,73,Widowed,Retired,2,Rented,Middle,Bachelor,14,752-64-8225,FL,0
CUST01848,Customer_1848,76,Widowed,Employed,7,Owned,Upper,PhD,17,518-49-5214,TX,0
CUST01849,Customer_1849,24,Widowed,Unemployed,7,Leased,Upper,Bachelor,9,365-79-8165,WA,0
CUST01850,Customer_1850,43,Married,Self-Employed,6,Leased,Middle,Master,3,199-18-1673,TX,0
CUST01851,Customer_1851,21,Single,Retired,6,Leased,Middle,None,17,396-18-6126,OH,0
CUST01852,Customer_1852,20,Single,Self-Employed,4,Rented,Middle,High School,12,994-72-9343,FL,0
CUST01853,Customer_1853,47,Divorced,Retired,1,Owned,Middle,Master,9,233-72-7556,NC,0
CUST01854,Customer_1854,59,Single,Self-Employed,1,Leased,Upper,Master,12,502-76-1765,NY,0
CUST01855,Customer_1855,72,Single,Self-Employed,4,Rented,Middle,None,16,653-83-4538,TX,0
CUST01856,Customer_1856,26,Single,Unemployed,6,Owned,Lower,Master,1,270-10-3455,NY,0
CUST01857,Customer_1857,20,Married,Unemployed,1,Leased,Lower,Bachelor,7,838-84-6551,TX,0
CUST01858,Customer_1858,24,Married,Self-Employed,4,Owned,Lower,Bachelor,18,331-33-8600,TX,0
CUST01859,Customer_1859,75,Married,Employed,7,Leased,Upper,Bachelor,6,624-79-4332,IL,0
CUST01860,Customer_1860,59,Divorced,Employed,6,Leased,Lower,High School,19,852-51-7067,WA,0
CUST01861,Customer_1861,47,Widowed,Unemployed,4,Rented,Lower,PhD,6,865-41-8090,FL,0
CUST01862,Customer_1862,24,Divorced,Employed,5,Owned,Middle,PhD,9,687-54-8461,NC,0
CUST01863,Customer_1863,40,Divorced,Unemployed,1,Owned,Middle,High School,2,495-76-1687,OH,0
CUST01864,Customer_1864,25,Single,Retired,1,Owned,Middle,Master,14,874-95-9850,WA,0
CUST01865,Customer_1865,19,Single,Retired,3,Owned,Middle,PhD,5,858-71-7669,OH,0
CUST01866,Customer_1866,45,Single,Unemployed,6,Owned,Lower,PhD,17,934-74-3445,TX,0
CUST01867,Customer_1867,49,Widowed,Self-Employed,1,Owned,Middle,High School,3,243-96-2251,IL,0
CUST01868,Customer_1868,46,Single,Unemployed,6,Owned,Upper,High School,3,918-93-1371,CA,0
CUST01869,Customer_1869,72,Widowed,Employed,2,Owned,Middle,High School,9,825-62-4505,FL,0
CUST01870,Customer_1870,74,Widowed,Retired,1,Leased,Middle,Master,2,552-48-8339,OH,0
CUST01871,Customer_1871,25,Widowed,Employed,1,Leased,Middle,None,7,470-21-4571,WA,0
CUST01872,Customer_1872,35,Married,Unemployed,5,Owned,Middle,High School,14,574-50-5510,GA,0
CUST01873,Customer_1873,49,Single,Self-Employed,1,Rented,Lower,PhD,10,987-45-8360,NY,0
CUST01874,Customer_1874,42,Single,Employed,4,Rented,Upper,PhD,11,991-83-5855,GA,0
CUST01875,Customer_1875,45,Widowed,Employed,7,Rented,Middle,None,2,989-46-3514,FL,0
CUST01876,Customer_1876,61,Married,Unemployed,5,Rented,Middle,Master,13,869-91-2251,CA,0
CUST01877,Customer_1877,29,Married,Unemployed,3,Leased,Lower,None,2,387-35-8378,NC,0
CUST01878,Customer_1878,69,Single,Employed,7,Owned,Lower,Master,11,350-69-9402,MI,0
CUST01879,Customer_1879,34,Married,Employed,1,Leased,Lower,Bachelor,16,918-88-5763,GA,0
CUST01880,Customer_1880,39,Married,Unemployed,2,Rented,Lower,None,14,645-74-3876,IL,0
CUST01881,Customer_1881,31,Divorced,Unemployed,2,Leased,Middle,Master,7,550-51-8204,IL,0
CUST01882,Customer_1882,57,Widowed,Self-Employed,1,Owned,Middle,Bachelor,3,613-49-5860,NY,0
